ID,URL
1011,https://www.wongnai.com/restaurants/192544zC-class-cafe-%E0%B9%80%E0%B8%8B%E0%B8%9F%E0%B8%A7%E0%B8%B1%E0%B8%99?_st=cD0xMDtiPTE5MjU0NDthZD1mYWxzZTt0PTE2NDIzNDIzOTExNDk7cmk9MVg3YU5rMmNSa2l0NzJWcHAwdW9NZkhaeXR2aUJkO2k9MVg2enIzb0QwOHduaUJUREVKS0xheUFpQnRTd0dIO3dyZWY9c3I7
1012,https://www.wongnai.com/restaurants/506954mA-%E0%B9%80%E0%B8%84%E0%B9%89%E0%B8%81%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A3%E0%B8%B1%E0%B8%81-%E0%B8%9B%E0%B8%B1%E0%B8%81%E0%B8%98%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2?_st=cD0wO2I9NTA2OTU0O2FkPXRydWU7dD0xNjQyMzQyNDUyNDI4O3JpPTFYN2FOazJrNVd3cGlUWmcyVFNKQmhNVFZ0SnV3RTtpPTFYNnpyM29LZ0hKaDE2ZXBYbmJadXhoa2F2b2JMazt3cmVmPXNyOw%3D%3D
1013,https://www.wongnai.com/restaurants/483146fD-%E0%B9%82%E0%B8%81%E0%B8%94%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F?_st=cD0xNTtiPTQ4MzE0NjthZD1mYWxzZTt0PTE2NDIzNDI0MzEwNDg7cmk9MVg3YU5rMmhOdUFWUklNU0xCNFZwYzRuMHl5OVJhO2k9MVg2enIzb0h3T0FqTW5MTDNNT28xR3FuaHUyUGxnO3dyZWY9YW5kcm9pZDs%3D
1014,https://www.wongnai.com/restaurants/88028eo-%E0%B8%A5%E0%B8%B2%E0%B8%9A%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%94%E0%B8%84%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%87?_st=cD0yO2I9ODgwMjg7YWQ9ZmFsc2U7dD0xNjQyMzQyNDUyNDM3O3JpPTFYN2FOazJrNmlZYWZpT2tiQUszNUNqQXRpVVVodztpPTFYNnpyM29LZ0hKaDE2ZXBYbmJadXhoa2F2b2JMazt3cmVmPXNyOw%3D%3D
1015,https://www.wongnai.com/restaurants/8dining?_st=cD0zO2I9MjM5MDczO2FkPWZhbHNlO3Q9MTY0MjM0MjQ1MjQzOTtyaT0xWDdhTmsya0Faa0kycVdyZmg4aThVU2tYSDF2eHE7aT0xWDZ6cjNvS2dISmgxNmVwWG5iWnV4aGthdm9iTGs7d3JlZj1zcjs%3D
1016,https://www.wongnai.com/restaurants/291318BU-more-moo-%E0%B8%93-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%AD%E0%B8%81-bar-resturant?_st=cD00O2I9MjkxMzE4O2FkPWZhbHNlO3Q9MTY0MjM0MjQ1MjQ0MTtyaT0xWDdhTmsya0EzVm83TEdvMHpnMkx2aTVvbFh1Wmg7aT0xWDZ6cjNvS2dISmgxNmVwWG5iWnV4aGthdm9iTGs7d3JlZj1zcjs%3D
1017,https://www.wongnai.com/restaurants/laopuunkhaow?_st=cD01O2I9MTg5NjI3O2FkPWZhbHNlO3Q9MTY0MjM0MjQ1MjQ0NDtyaT0xWDdhTmsyazhJamtUWm53aW1WWTJSeHBRNlQ3b287aT0xWDZ6cjNvS2dISmgxNmVwWG5iWnV4aGthdm9iTGs7d3JlZj1zcjs%3D
1018,https://www.wongnai.com/restaurants/13522yp-%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B8%8B%E0%B8%B5%E0%B9%88%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%95%E0%B8%B8%E0%B9%8B%E0%B8%99-%E0%B8%AD%E0%B8%B9%E0%B9%8B%E0%B8%88%E0%B8%B5%E0%B9%8A?_st=cD02O2I9MTM1MjI7YWQ9ZmFsc2U7dD0xNjQyMzQyNDUyNDQ4O3JpPTFYN2FOazJrNFltRFIxbGhaOVROd2dHOFE2WmJ5VztpPTFYNnpyM29LZ0hKaDE2ZXBYbmJadXhoa2F2b2JMazt3cmVmPXNyOw%3D%3D
1019,https://www.wongnai.com/restaurants/368851fg-%E0%B8%8A%E0%B8%99%E0%B8%9A%E0%B8%97-%E0%B9%80%E0%B8%82%E0%B8%B2%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88?_st=cD0xNjtiPTM2ODg1MTthZD1mYWxzZTt0PTE2NDIzNDI0MzEwNDg7cmk9MVg3YU5rMmhMNkJhazhrU1BxVUhacEdtajVMNWxVO2k9MVg2enIzb0h3T0FqTW5MTDNNT28xR3FuaHUyUGxnO3dyZWY9YW5kcm9pZDs%3D
1020,https://www.wongnai.com/restaurants/476112rQ-where-we-met-khaoyai?_st=cD0xNztiPTQ3NjExMjthZD1mYWxzZTt0PTE2NDIzNDI0MzEwNTA7cmk9MVg3YU5rMmhRTGhoM2kxeW5hUzEwSnJZUUVYNDNhO2k9MVg2enIzb0h3T0FqTW5MTDNNT28xR3FuaHUyUGxnO3dyZWY9YW5kcm9pZDs%3D
1021,https://www.wongnai.com/restaurants/771011Ed-%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%94%E0%B8%B5%E0%B8%AD%E0%B8%A3%E0%B9%88%E0%B8%AD%E0%B8%A2%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A3-gin-d-organic-kitchen-farm-shop-khaoyai-%E0%B9%80%E0%B8%82%E0%B8%B2%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88?_st=cD0xODtiPTc3MTAxMTthZD1mYWxzZTt0PTE2NDIzNDI0MzEwNTE7cmk9MVg3YU5rMmhOUW03WGI4RVhXaDAwWHp3YVBuanljO2k9MVg2enIzb0h3T0FqTW5MTDNNT28xR3FuaHUyUGxnO3dyZWY9YW5kcm9pZDs%3D
1022,https://www.wongnai.com/restaurants/389560MN-grande-%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%99%E0%B9%80%E0%B8%94?_st=cD0xMDtiPTM4OTU2MDthZD1mYWxzZTt0PTE2NDIzNDI0NTI0NDk7cmk9MVg3YU5rMms1UUZoaG9RcGdRUUV1STBZcjdPNWVLO2k9MVg2enIzb0tnSEpoMTZlcFhuYlp1eGhrYXZvYkxrO3dyZWY9c3I7
